SITENAME,Longitude,Latitude,species,group,RDB
1_USS Chehalis,-170.75,-14.25,Physeter macrocephalus,mammal_marine,VU
1_USS Chehalis,-170.75,-14.25,Physeter macrocephalus,mammal_marine,VU
1_USS Chehalis,-170.75,-14.25,Pseudorca crassidens,mammal_marine,NT
1_USS Chehalis,-170.75,-14.25,Pseudorca crassidens,mammal_marine,NT
2_JPnm5 Fuel Tank-1,-65.5833333333333,18.25,Balaenoptera musculus,mammal_marine,EN
2_JPnm5 Fuel Tank-1,-65.5833333333333,18.25,Balaenoptera musculus,mammal_marine,EN
2_JPnm5 Fuel Tank-1,-65.5833333333333,18.25,Physeter macrocephalus,mammal_marine,VU
2_JPnm5 Fuel Tank-1,-65.5833333333333,18.25,Physeter macrocephalus,mammal_marine,VU
2_JPnm5 Fuel Tank-1,-65.5833333333333,18.25,Pseudorca crassidens,mammal_marine,NT
2_JPnm5 Fuel Tank-1,-65.5833333333333,18.25,Pseudorca crassidens,mammal_marine,NT
2_JPnm5 Fuel Tank-1,-65.5833333333333,18.25,Tursiops aduncus,mammal_marine,NT
2_JPnm5 Fuel Tank-1,-65.5833333333333,18.25,Tursiops aduncus,mammal_marine,NT
3_Argea Prima,-66.75,17.9166666666667,Balaenoptera musculus,mammal_marine,EN
3_Argea Prima,-66.75,17.9166666666667,Balaenoptera musculus,mammal_marine,EN
3_Argea Prima,-66.75,17.9166666666667,Physeter macrocephalus,mammal_marine,VU
3_Argea Prima,-66.75,17.9166666666667,Physeter macrocephalus,mammal_marine,VU
3_Argea Prima,-66.75,17.9166666666667,Pseudorca crassidens,mammal_marine,NT
3_Argea Prima,-66.75,17.9166666666667,Pseudorca crassidens,mammal_marine,NT
3_Argea Prima,-66.75,17.9166666666667,Tursiops aduncus,mammal_marine,NT
3_Argea Prima,-66.75,17.9166666666667,Tursiops aduncus,mammal_marine,NT
4_General Colocotronis,-76.25,25.25,Balaenoptera borealis,mammal_marine,EN
4_General Colocotronis,-76.25,25.25,Balaenoptera borealis,mammal_marine,EN
4_General Colocotronis,-76.25,25.25,Hyperoodon ampullatus,mammal_marine,NT
4_General Colocotronis,-76.25,25.25,Hyperoodon ampullatus,mammal_marine,NT
4_General Colocotronis,-76.25,25.25,Physeter macrocephalus,mammal_marine,VU
4_General Colocotronis,-76.25,25.25,Physeter macrocephalus,mammal_marine,VU
4_General Colocotronis,-76.25,25.25,Pseudorca crassidens,mammal_marine,NT
4_General Colocotronis,-76.25,25.25,Pseudorca crassidens,mammal_marine,NT
4_General Colocotronis,-76.25,25.25,Tursiops aduncus,mammal_marine,NT
4_General Colocotronis,-76.25,25.25,Tursiops aduncus,mammal_marine,NT
5_Ocean Eagle,-66.25,18.4166666666667,Pseudorca crassidens,mammal_marine,NT
5_Ocean Eagle,-66.25,18.4166666666667,Pseudorca crassidens,mammal_marine,NT
5_Ocean Eagle,-66.25,18.4166666666667,Tursiops aduncus,mammal_marine,NT
5_Ocean Eagle,-66.25,18.4166666666667,Tursiops aduncus,mammal_marine,NT
6_Witwater,-80.75,9.58333333333334,Physeter macrocephalus,mammal_marine,VU
6_Witwater,-80.75,9.58333333333334,Physeter macrocephalus,mammal_marine,VU
6_Witwater,-80.75,9.58333333333334,Pseudorca crassidens,mammal_marine,NT
6_Witwater,-80.75,9.58333333333334,Pseudorca crassidens,mammal_marine,NT
7_Chevron Main Pass Block 41 Well Head,-88.9166666666667,29.4166666666667,Eubalaena glacialis,mammal_marine,CR
7_Chevron Main Pass Block 41 Well Head,-88.9166666666667,29.4166666666667,Eubalaena glacialis,mammal_marine,CR
7_Chevron Main Pass Block 41 Well Head,-88.9166666666667,29.4166666666667,Physeter macrocephalus,mammal_marine,VU
7_Chevron Main Pass Block 41 Well Head,-88.9166666666667,29.4166666666667,Physeter macrocephalus,mammal_marine,VU
7_Chevron Main Pass Block 41 Well Head,-88.9166666666667,29.4166666666667,Pseudorca crassidens,mammal_marine,NT
7_Chevron Main Pass Block 41 Well Head,-88.9166666666667,29.4166666666667,Pseudorca crassidens,mammal_marine,NT
7_Chevron Main Pass Block 41 Well Head,-88.9166666666667,29.4166666666667,Tursiops aduncus,mammal_marine,NT
7_Chevron Main Pass Block 41 Well Head,-88.9166666666667,29.4166666666667,Tursiops aduncus,mammal_marine,NT
8_Santa Augusta,-64.75,17.75,Balaenoptera borealis,mammal_marine,EN
8_Santa Augusta,-64.75,17.75,Balaenoptera borealis,mammal_marine,EN
8_Santa Augusta,-64.75,17.75,Physeter macrocephalus,mammal_marine,VU
8_Santa Augusta,-64.75,17.75,Physeter macrocephalus,mammal_marine,VU
8_Santa Augusta,-64.75,17.75,Pseudorca crassidens,mammal_marine,NT
8_Santa Augusta,-64.75,17.75,Pseudorca crassidens,mammal_marine,NT
9_Bayou Lafousche/Barge PC 2901,-94.9166666666667,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
9_Bayou Lafousche/Barge PC 2901,-94.9166666666667,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
9_Bayou Lafousche/Barge PC 2901,-94.9166666666667,29.5833333333333,Pseudorca crassidens,mammal_marine,NT
9_Bayou Lafousche/Barge PC 2901,-94.9166666666667,29.5833333333333,Pseudorca crassidens,mammal_marine,NT
10_Zoe Colocotroni,-67.25,18.0833333333333,Balaenoptera musculus,mammal_marine,EN
10_Zoe Colocotroni,-67.25,18.0833333333333,Balaenoptera musculus,mammal_marine,EN
10_Zoe Colocotroni,-67.25,18.0833333333333,Physeter macrocephalus,mammal_marine,VU
10_Zoe Colocotroni,-67.25,18.0833333333333,Physeter macrocephalus,mammal_marine,VU
10_Zoe Colocotroni,-67.25,18.0833333333333,Pseudorca crassidens,mammal_marine,NT
10_Zoe Colocotroni,-67.25,18.0833333333333,Pseudorca crassidens,mammal_marine,NT
10_Zoe Colocotroni,-67.25,18.0833333333333,Tursiops aduncus,mammal_marine,NT
10_Zoe Colocotroni,-67.25,18.0833333333333,Tursiops aduncus,mammal_marine,NT
11_Trinimar Marine Well 327,-62.0833333333333,10.5833333333333,Pseudorca crassidens,mammal_marine,NT
11_Trinimar Marine Well 327,-62.0833333333333,10.5833333333333,Pseudorca crassidens,mammal_marine,NT
11_Trinimar Marine Well 327,-62.0833333333333,10.5833333333333,Tursiops aduncus,mammal_marine,NT
11_Trinimar Marine Well 327,-62.0833333333333,10.5833333333333,Tursiops aduncus,mammal_marine,NT
12_Tarik Ibn Ziyad,-43.25,-22.9166666666667,Pontoporia blainvillei,mammal_marine,VU
12_Tarik Ibn Ziyad,-43.25,-22.9166666666667,Pontoporia blainvillei,mammal_marine,VU
12_Tarik Ibn Ziyad,-43.25,-22.9166666666667,Pseudorca crassidens,mammal_marine,NT
12_Tarik Ibn Ziyad,-43.25,-22.9166666666667,Pseudorca crassidens,mammal_marine,NT
12_Tarik Ibn Ziyad,-43.25,-22.9166666666667,Tursiops aduncus,mammal_marine,NT
12_Tarik Ibn Ziyad,-43.25,-22.9166666666667,Tursiops aduncus,mammal_marine,NT
13_Globtik Sun,-93.0833333333333,28.25,Physeter macrocephalus,mammal_marine,VU
13_Globtik Sun,-93.0833333333333,28.25,Physeter macrocephalus,mammal_marine,VU
13_Globtik Sun,-93.0833333333333,28.25,Pseudorca crassidens,mammal_marine,NT
13_Globtik Sun,-93.0833333333333,28.25,Pseudorca crassidens,mammal_marine,NT
14_Garbis,-81.4166666666667,24.4166666666667,Physeter macrocephalus,mammal_marine,VU
14_Garbis,-81.4166666666667,24.4166666666667,Physeter macrocephalus,mammal_marine,VU
14_Garbis,-81.4166666666667,24.4166666666667,Pseudorca crassidens,mammal_marine,NT
14_Garbis,-81.4166666666667,24.4166666666667,Pseudorca crassidens,mammal_marine,NT
14_Garbis,-81.4166666666667,24.4166666666667,Tursiops aduncus,mammal_marine,NT
14_Garbis,-81.4166666666667,24.4166666666667,Tursiops aduncus,mammal_marine,NT
15_Tank Barge Z-102,-66.0833333333333,18.4166666666667,Balaenoptera musculus,mammal_marine,EN
15_Tank Barge Z-102,-66.0833333333333,18.4166666666667,Balaenoptera musculus,mammal_marine,EN
15_Tank Barge Z-102,-66.0833333333333,18.4166666666667,Pseudorca crassidens,mammal_marine,NT
15_Tank Barge Z-102,-66.0833333333333,18.4166666666667,Pseudorca crassidens,mammal_marine,NT
15_Tank Barge Z-102,-66.0833333333333,18.4166666666667,Tursiops aduncus,mammal_marine,NT
15_Tank Barge Z-102,-66.0833333333333,18.4166666666667,Tursiops aduncus,mammal_marine,NT
16_Saint Peter,-79.5833333333333,1.58333333333334,Balaenoptera musculus,mammal_marine,EN
16_Saint Peter,-79.5833333333333,1.58333333333334,Balaenoptera musculus,mammal_marine,EN
16_Saint Peter,-79.5833333333333,1.58333333333334,Physeter macrocephalus,mammal_marine,VU
16_Saint Peter,-79.5833333333333,1.58333333333334,Physeter macrocephalus,mammal_marine,VU
17_Brazilian Marina,-45.75,-23.75,Balaenoptera musculus,mammal_marine,EN
17_Brazilian Marina,-45.75,-23.75,Balaenoptera musculus,mammal_marine,EN
17_Brazilian Marina,-45.75,-23.75,Physeter macrocephalus,mammal_marine,VU
17_Brazilian Marina,-45.75,-23.75,Physeter macrocephalus,mammal_marine,VU
17_Brazilian Marina,-45.75,-23.75,Pontoporia blainvillei,mammal_marine,VU
17_Brazilian Marina,-45.75,-23.75,Pontoporia blainvillei,mammal_marine,VU
17_Brazilian Marina,-45.75,-23.75,Pseudorca crassidens,mammal_marine,NT
17_Brazilian Marina,-45.75,-23.75,Pseudorca crassidens,mammal_marine,NT
17_Brazilian Marina,-45.75,-23.75,Tursiops aduncus,mammal_marine,NT
17_Brazilian Marina,-45.75,-23.75,Tursiops aduncus,mammal_marine,NT
18_Peck Slip,-65.5833333333333,18.25,Balaenoptera musculus,mammal_marine,EN
18_Peck Slip,-65.5833333333333,18.25,Balaenoptera musculus,mammal_marine,EN
18_Peck Slip,-65.5833333333333,18.25,Physeter macrocephalus,mammal_marine,VU
18_Peck Slip,-65.5833333333333,18.25,Physeter macrocephalus,mammal_marine,VU
18_Peck Slip,-65.5833333333333,18.25,Pseudorca crassidens,mammal_marine,NT
18_Peck Slip,-65.5833333333333,18.25,Pseudorca crassidens,mammal_marine,NT
18_Peck Slip,-65.5833333333333,18.25,Tursiops aduncus,mammal_marine,NT
18_Peck Slip,-65.5833333333333,18.25,Tursiops aduncus,mammal_marine,NT
19_JPnm5 Fuel Tank-2,-65.5833333333333,18.25,Balaenoptera musculus,mammal_marine,EN
19_JPnm5 Fuel Tank-2,-65.5833333333333,18.25,Balaenoptera musculus,mammal_marine,EN
19_JPnm5 Fuel Tank-2,-65.5833333333333,18.25,Physeter macrocephalus,mammal_marine,VU
19_JPnm5 Fuel Tank-2,-65.5833333333333,18.25,Physeter macrocephalus,mammal_marine,VU
19_JPnm5 Fuel Tank-2,-65.5833333333333,18.25,Pseudorca crassidens,mammal_marine,NT
19_JPnm5 Fuel Tank-2,-65.5833333333333,18.25,Pseudorca crassidens,mammal_marine,NT
19_JPnm5 Fuel Tank-2,-65.5833333333333,18.25,Tursiops aduncus,mammal_marine,NT
19_JPnm5 Fuel Tank-2,-65.5833333333333,18.25,Tursiops aduncus,mammal_marine,NT
20_Howard Star,-82.4166666666667,27.9166666666667,Physeter macrocephalus,mammal_marine,VU
20_Howard Star,-82.4166666666667,27.9166666666667,Physeter macrocephalus,mammal_marine,VU
20_Howard Star,-82.4166666666667,27.9166666666667,Pseudorca crassidens,mammal_marine,NT
20_Howard Star,-82.4166666666667,27.9166666666667,Pseudorca crassidens,mammal_marine,NT
20_Howard Star,-82.4166666666667,27.9166666666667,Tursiops aduncus,mammal_marine,NT
20_Howard Star,-82.4166666666667,27.9166666666667,Tursiops aduncus,mammal_marine,NT
21_Ixtoc 1 Oil Well Head,-92.25,19.4166666666667,Pseudorca crassidens,mammal_marine,NT
21_Ixtoc 1 Oil Well Head,-92.25,19.4166666666667,Pseudorca crassidens,mammal_marine,NT
21_Ixtoc 1 Oil Well Head,-92.25,19.4166666666667,Tursiops aduncus,mammal_marine,NT
21_Ixtoc 1 Oil Well Head,-92.25,19.4166666666667,Tursiops aduncus,mammal_marine,NT
22_Burmah Agate,-94.5833333333333,29.25,Eubalaena glacialis,mammal_marine,CR
22_Burmah Agate,-94.5833333333333,29.25,Eubalaena glacialis,mammal_marine,CR
22_Burmah Agate,-94.5833333333333,29.25,Physeter macrocephalus,mammal_marine,VU
22_Burmah Agate,-94.5833333333333,29.25,Physeter macrocephalus,mammal_marine,VU
22_Burmah Agate,-94.5833333333333,29.25,Pseudorca crassidens,mammal_marine,NT
22_Burmah Agate,-94.5833333333333,29.25,Pseudorca crassidens,mammal_marine,NT
22_Burmah Agate,-94.5833333333333,29.25,Tursiops aduncus,mammal_marine,NT
22_Burmah Agate,-94.5833333333333,29.25,Tursiops aduncus,mammal_marine,NT
23_Tanker unspecified,-65.5833333333333,18.25,Balaenoptera musculus,mammal_marine,EN
23_Tanker unspecified,-65.5833333333333,18.25,Balaenoptera musculus,mammal_marine,EN
23_Tanker unspecified,-65.5833333333333,18.25,Physeter macrocephalus,mammal_marine,VU
23_Tanker unspecified,-65.5833333333333,18.25,Physeter macrocephalus,mammal_marine,VU
23_Tanker unspecified,-65.5833333333333,18.25,Pseudorca crassidens,mammal_marine,NT
23_Tanker unspecified,-65.5833333333333,18.25,Pseudorca crassidens,mammal_marine,NT
23_Tanker unspecified,-65.5833333333333,18.25,Tursiops aduncus,mammal_marine,NT
23_Tanker unspecified,-65.5833333333333,18.25,Tursiops aduncus,mammal_marine,NT
24_Pipeline rupture-1,-46.25,-24.0833333333333,Balaenoptera musculus,mammal_marine,EN
24_Pipeline rupture-1,-46.25,-24.0833333333333,Balaenoptera musculus,mammal_marine,EN
24_Pipeline rupture-1,-46.25,-24.0833333333333,Eubalaena glacialis,mammal_marine,CR
24_Pipeline rupture-1,-46.25,-24.0833333333333,Eubalaena glacialis,mammal_marine,CR
24_Pipeline rupture-1,-46.25,-24.0833333333333,Physeter macrocephalus,mammal_marine,VU
24_Pipeline rupture-1,-46.25,-24.0833333333333,Physeter macrocephalus,mammal_marine,VU
24_Pipeline rupture-1,-46.25,-24.0833333333333,Pontoporia blainvillei,mammal_marine,VU
24_Pipeline rupture-1,-46.25,-24.0833333333333,Pontoporia blainvillei,mammal_marine,VU
24_Pipeline rupture-1,-46.25,-24.0833333333333,Pseudorca crassidens,mammal_marine,NT
24_Pipeline rupture-1,-46.25,-24.0833333333333,Pseudorca crassidens,mammal_marine,NT
24_Pipeline rupture-1,-46.25,-24.0833333333333,Tursiops aduncus,mammal_marine,NT
24_Pipeline rupture-1,-46.25,-24.0833333333333,Tursiops aduncus,mammal_marine,NT
25_Alvenus,-93.25,29.5833333333333,Eubalaena glacialis,mammal_marine,CR
25_Alvenus,-93.25,29.5833333333333,Eubalaena glacialis,mammal_marine,CR
25_Alvenus,-93.25,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
25_Alvenus,-93.25,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
25_Alvenus,-93.25,29.5833333333333,Pseudorca crassidens,mammal_marine,NT
25_Alvenus,-93.25,29.5833333333333,Pseudorca crassidens,mammal_marine,NT
25_Alvenus,-93.25,29.5833333333333,Tursiops aduncus,mammal_marine,NT
25_Alvenus,-93.25,29.5833333333333,Tursiops aduncus,mammal_marine,NT
26_MV Nememcha,-82.0833333333333,24.25,Physeter macrocephalus,mammal_marine,VU
26_MV Nememcha,-82.0833333333333,24.25,Physeter macrocephalus,mammal_marine,VU
26_MV Nememcha,-82.0833333333333,24.25,Pseudorca crassidens,mammal_marine,NT
26_MV Nememcha,-82.0833333333333,24.25,Pseudorca crassidens,mammal_marine,NT
27_MV A.Regina,-90.25,29.0833333333333,Eubalaena glacialis,mammal_marine,CR
27_MV A.Regina,-90.25,29.0833333333333,Eubalaena glacialis,mammal_marine,CR
27_MV A.Regina,-90.25,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
27_MV A.Regina,-90.25,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
27_MV A.Regina,-90.25,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
27_MV A.Regina,-90.25,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
27_MV A.Regina,-90.25,29.0833333333333,Tursiops aduncus,mammal_marine,NT
27_MV A.Regina,-90.25,29.0833333333333,Tursiops aduncus,mammal_marine,NT
28_Navy Carrier Coral Sea and TV,-74.75,19.25,Physeter macrocephalus,mammal_marine,VU
28_Navy Carrier Coral Sea and TV,-74.75,19.25,Physeter macrocephalus,mammal_marine,VU
28_Navy Carrier Coral Sea and TV,-74.75,19.25,Pseudorca crassidens,mammal_marine,NT
28_Navy Carrier Coral Sea and TV,-74.75,19.25,Pseudorca crassidens,mammal_marine,NT
29_TV Kate Maersk,-89.9166666666667,28.75,Eubalaena glacialis,mammal_marine,CR
29_TV Kate Maersk,-89.9166666666667,28.75,Eubalaena glacialis,mammal_marine,CR
29_TV Kate Maersk,-89.9166666666667,28.75,Physeter macrocephalus,mammal_marine,VU
29_TV Kate Maersk,-89.9166666666667,28.75,Physeter macrocephalus,mammal_marine,VU
29_TV Kate Maersk,-89.9166666666667,28.75,Pseudorca crassidens,mammal_marine,NT
29_TV Kate Maersk,-89.9166666666667,28.75,Pseudorca crassidens,mammal_marine,NT
30_MV Sybil I,-89.25,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
30_MV Sybil I,-89.25,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
30_MV Sybil I,-89.25,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
30_MV Sybil I,-89.25,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
31_Mobil Oil Pipeline,-92.0833333333333,29.25,Eubalaena glacialis,mammal_marine,CR
31_Mobil Oil Pipeline,-92.0833333333333,29.25,Eubalaena glacialis,mammal_marine,CR
31_Mobil Oil Pipeline,-92.0833333333333,29.25,Physeter macrocephalus,mammal_marine,VU
31_Mobil Oil Pipeline,-92.0833333333333,29.25,Physeter macrocephalus,mammal_marine,VU
31_Mobil Oil Pipeline,-92.0833333333333,29.25,Pseudorca crassidens,mammal_marine,NT
31_Mobil Oil Pipeline,-92.0833333333333,29.25,Pseudorca crassidens,mammal_marine,NT
31_Mobil Oil Pipeline,-92.0833333333333,29.25,Tursiops aduncus,mammal_marine,NT
31_Mobil Oil Pipeline,-92.0833333333333,29.25,Tursiops aduncus,mammal_marine,NT
32_St Thomas Barge,-64.9166666666667,18.4166666666667,Balaenoptera musculus,mammal_marine,EN
32_St Thomas Barge,-64.9166666666667,18.4166666666667,Balaenoptera musculus,mammal_marine,EN
32_St Thomas Barge,-64.9166666666667,18.4166666666667,Physeter macrocephalus,mammal_marine,VU
32_St Thomas Barge,-64.9166666666667,18.4166666666667,Physeter macrocephalus,mammal_marine,VU
32_St Thomas Barge,-64.9166666666667,18.4166666666667,Pseudorca crassidens,mammal_marine,NT
32_St Thomas Barge,-64.9166666666667,18.4166666666667,Pseudorca crassidens,mammal_marine,NT
32_St Thomas Barge,-64.9166666666667,18.4166666666667,Tursiops aduncus,mammal_marine,NT
32_St Thomas Barge,-64.9166666666667,18.4166666666667,Tursiops aduncus,mammal_marine,NT
33_Texaco Refinery,-79.0833333333333,9.75,Balaenoptera musculus,mammal_marine,EN
33_Texaco Refinery,-79.0833333333333,9.75,Balaenoptera musculus,mammal_marine,EN
33_Texaco Refinery,-79.0833333333333,9.75,Physeter macrocephalus,mammal_marine,VU
33_Texaco Refinery,-79.0833333333333,9.75,Physeter macrocephalus,mammal_marine,VU
33_Texaco Refinery,-79.0833333333333,9.75,Pseudorca crassidens,mammal_marine,NT
33_Texaco Refinery,-79.0833333333333,9.75,Pseudorca crassidens,mammal_marine,NT
34_TV Price William Sound,-106.25,20.75,Balaenoptera musculus,mammal_marine,EN
34_TV Price William Sound,-106.25,20.75,Balaenoptera musculus,mammal_marine,EN
34_TV Price William Sound,-106.25,20.75,Physeter macrocephalus,mammal_marine,VU
34_TV Price William Sound,-106.25,20.75,Physeter macrocephalus,mammal_marine,VU
34_TV Price William Sound,-106.25,20.75,Pseudorca crassidens,mammal_marine,NT
34_TV Price William Sound,-106.25,20.75,Pseudorca crassidens,mammal_marine,NT
35_JP-5 fuel tank Roosevelt Roads,-65.0833333333333,18.0833333333333,Balaenoptera borealis,mammal_marine,EN
35_JP-5 fuel tank Roosevelt Roads,-65.0833333333333,18.0833333333333,Balaenoptera borealis,mammal_marine,EN
35_JP-5 fuel tank Roosevelt Roads,-65.0833333333333,18.0833333333333,Balaenoptera musculus,mammal_marine,EN
35_JP-5 fuel tank Roosevelt Roads,-65.0833333333333,18.0833333333333,Balaenoptera musculus,mammal_marine,EN
35_JP-5 fuel tank Roosevelt Roads,-65.0833333333333,18.0833333333333,Physeter macrocephalus,mammal_marine,VU
35_JP-5 fuel tank Roosevelt Roads,-65.0833333333333,18.0833333333333,Physeter macrocephalus,mammal_marine,VU
35_JP-5 fuel tank Roosevelt Roads,-65.0833333333333,18.0833333333333,Pseudorca crassidens,mammal_marine,NT
35_JP-5 fuel tank Roosevelt Roads,-65.0833333333333,18.0833333333333,Pseudorca crassidens,mammal_marine,NT
35_JP-5 fuel tank Roosevelt Roads,-65.0833333333333,18.0833333333333,Tursiops aduncus,mammal_marine,NT
35_JP-5 fuel tank Roosevelt Roads,-65.0833333333333,18.0833333333333,Tursiops aduncus,mammal_marine,NT
36_Chevron Pipeline-1,-157.916666666667,21.4166666666667,Balaenoptera musculus,mammal_marine,EN
36_Chevron Pipeline-1,-157.916666666667,21.4166666666667,Balaenoptera musculus,mammal_marine,EN
36_Chevron Pipeline-1,-157.916666666667,21.4166666666667,Physeter macrocephalus,mammal_marine,VU
36_Chevron Pipeline-1,-157.916666666667,21.4166666666667,Physeter macrocephalus,mammal_marine,VU
36_Chevron Pipeline-1,-157.916666666667,21.4166666666667,Pseudorca crassidens,mammal_marine,NT
36_Chevron Pipeline-1,-157.916666666667,21.4166666666667,Pseudorca crassidens,mammal_marine,NT
37_YUM II/Zapoteca well,-92.5833333333333,18.75,Pseudorca crassidens,mammal_marine,NT
37_YUM II/Zapoteca well,-92.5833333333333,18.75,Pseudorca crassidens,mammal_marine,NT
37_YUM II/Zapoteca well,-92.5833333333333,18.75,Tursiops aduncus,mammal_marine,NT
37_YUM II/Zapoteca well,-92.5833333333333,18.75,Tursiops aduncus,mammal_marine,NT
38_Texaco Caribbean Terminal,-64.75,17.75,Balaenoptera borealis,mammal_marine,EN
38_Texaco Caribbean Terminal,-64.75,17.75,Balaenoptera borealis,mammal_marine,EN
38_Texaco Caribbean Terminal,-64.75,17.75,Physeter macrocephalus,mammal_marine,VU
38_Texaco Caribbean Terminal,-64.75,17.75,Physeter macrocephalus,mammal_marine,VU
38_Texaco Caribbean Terminal,-64.75,17.75,Pseudorca crassidens,mammal_marine,NT
38_Texaco Caribbean Terminal,-64.75,17.75,Pseudorca crassidens,mammal_marine,NT
39_TB Gran Tor,-69.0833333333333,19.4166666666667,Physeter macrocephalus,mammal_marine,VU
39_TB Gran Tor,-69.0833333333333,19.4166666666667,Physeter macrocephalus,mammal_marine,VU
39_TB Gran Tor,-69.0833333333333,19.4166666666667,Pseudorca crassidens,mammal_marine,NT
39_TB Gran Tor,-69.0833333333333,19.4166666666667,Pseudorca crassidens,mammal_marine,NT
40_TV Captain W. Arvelo,-69.0833333333333,19.4166666666667,Physeter macrocephalus,mammal_marine,VU
