SITENAME,Longitude,Latitude,species,group,RDB
113_MV Dunlin Arrow,-69.75,20.5833333333333,Physeter macrocephalus,mammal_marine,VU
113_MV Dunlin Arrow,-69.75,20.5833333333333,Pseudorca crassidens,mammal_marine,NT
113_MV Dunlin Arrow,-69.75,20.5833333333333,Pseudorca crassidens,mammal_marine,NT
113_MV Dunlin Arrow,-69.75,20.5833333333333,Tursiops aduncus,mammal_marine,NT
113_MV Dunlin Arrow,-69.75,20.5833333333333,Tursiops aduncus,mammal_marine,NT
114_Diversified Environmental Services,-82.4166666666667,27.9166666666667,Physeter macrocephalus,mammal_marine,VU
114_Diversified Environmental Services,-82.4166666666667,27.9166666666667,Physeter macrocephalus,mammal_marine,VU
114_Diversified Environmental Services,-82.4166666666667,27.9166666666667,Pseudorca crassidens,mammal_marine,NT
114_Diversified Environmental Services,-82.4166666666667,27.9166666666667,Pseudorca crassidens,mammal_marine,NT
114_Diversified Environmental Services,-82.4166666666667,27.9166666666667,Tursiops aduncus,mammal_marine,NT
114_Diversified Environmental Services,-82.4166666666667,27.9166666666667,Tursiops aduncus,mammal_marine,NT
115_Pipeline-2,-90.9166666666667,28.75,Eubalaena glacialis,mammal_marine,CR
115_Pipeline-2,-90.9166666666667,28.75,Eubalaena glacialis,mammal_marine,CR
115_Pipeline-2,-90.9166666666667,28.75,Physeter macrocephalus,mammal_marine,VU
115_Pipeline-2,-90.9166666666667,28.75,Physeter macrocephalus,mammal_marine,VU
115_Pipeline-2,-90.9166666666667,28.75,Pseudorca crassidens,mammal_marine,NT
115_Pipeline-2,-90.9166666666667,28.75,Pseudorca crassidens,mammal_marine,NT
115_Pipeline-2,-90.9166666666667,28.75,Tursiops aduncus,mammal_marine,NT
115_Pipeline-2,-90.9166666666667,28.75,Tursiops aduncus,mammal_marine,NT
116_Helicopter release,-157.083333333333,21.0833333333333,Balaenoptera musculus,mammal_marine,EN
116_Helicopter release,-157.083333333333,21.0833333333333,Balaenoptera musculus,mammal_marine,EN
116_Helicopter release,-157.083333333333,21.0833333333333,Physeter macrocephalus,mammal_marine,VU
116_Helicopter release,-157.083333333333,21.0833333333333,Physeter macrocephalus,mammal_marine,VU
116_Helicopter release,-157.083333333333,21.0833333333333,Pseudorca crassidens,mammal_marine,NT
116_Helicopter release,-157.083333333333,21.0833333333333,Pseudorca crassidens,mammal_marine,NT
117_OSV Southern Dancer,-90.25,29.0833333333333,Eubalaena glacialis,mammal_marine,CR
117_OSV Southern Dancer,-90.25,29.0833333333333,Eubalaena glacialis,mammal_marine,CR
117_OSV Southern Dancer,-90.25,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
117_OSV Southern Dancer,-90.25,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
117_OSV Southern Dancer,-90.25,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
117_OSV Southern Dancer,-90.25,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
117_OSV Southern Dancer,-90.25,29.0833333333333,Tursiops aduncus,mammal_marine,NT
117_OSV Southern Dancer,-90.25,29.0833333333333,Tursiops aduncus,mammal_marine,NT
118_Caribbean Petroleum Corporation (CAPECO),-66.0833333333333,18.4166666666667,Balaenoptera musculus,mammal_marine,EN
118_Caribbean Petroleum Corporation (CAPECO),-66.0833333333333,18.4166666666667,Balaenoptera musculus,mammal_marine,EN
118_Caribbean Petroleum Corporation (CAPECO),-66.0833333333333,18.4166666666667,Pseudorca crassidens,mammal_marine,NT
118_Caribbean Petroleum Corporation (CAPECO),-66.0833333333333,18.4166666666667,Pseudorca crassidens,mammal_marine,NT
118_Caribbean Petroleum Corporation (CAPECO),-66.0833333333333,18.4166666666667,Tursiops aduncus,mammal_marine,NT
118_Caribbean Petroleum Corporation (CAPECO),-66.0833333333333,18.4166666666667,Tursiops aduncus,mammal_marine,NT
119_TV Titan Express,-80.25,25.75,Eubalaena glacialis,mammal_marine,CR
119_TV Titan Express,-80.25,25.75,Eubalaena glacialis,mammal_marine,CR
119_TV Titan Express,-80.25,25.75,Physeter macrocephalus,mammal_marine,VU
119_TV Titan Express,-80.25,25.75,Physeter macrocephalus,mammal_marine,VU
119_TV Titan Express,-80.25,25.75,Pseudorca crassidens,mammal_marine,NT
119_TV Titan Express,-80.25,25.75,Pseudorca crassidens,mammal_marine,NT
119_TV Titan Express,-80.25,25.75,Tursiops aduncus,mammal_marine,NT
119_TV Titan Express,-80.25,25.75,Tursiops aduncus,mammal_marine,NT
120_Capt Mike,-88.9166666666667,29.4166666666667,Eubalaena glacialis,mammal_marine,CR
120_Capt Mike,-88.9166666666667,29.4166666666667,Eubalaena glacialis,mammal_marine,CR
120_Capt Mike,-88.9166666666667,29.4166666666667,Physeter macrocephalus,mammal_marine,VU
120_Capt Mike,-88.9166666666667,29.4166666666667,Physeter macrocephalus,mammal_marine,VU
120_Capt Mike,-88.9166666666667,29.4166666666667,Pseudorca crassidens,mammal_marine,NT
120_Capt Mike,-88.9166666666667,29.4166666666667,Pseudorca crassidens,mammal_marine,NT
120_Capt Mike,-88.9166666666667,29.4166666666667,Tursiops aduncus,mammal_marine,NT
120_Capt Mike,-88.9166666666667,29.4166666666667,Tursiops aduncus,mammal_marine,NT
121_Pipeline-3,-89.25,29.25,Eubalaena glacialis,mammal_marine,CR
121_Pipeline-3,-89.25,29.25,Eubalaena glacialis,mammal_marine,CR
121_Pipeline-3,-89.25,29.25,Physeter macrocephalus,mammal_marine,VU
121_Pipeline-3,-89.25,29.25,Physeter macrocephalus,mammal_marine,VU
121_Pipeline-3,-89.25,29.25,Pseudorca crassidens,mammal_marine,NT
121_Pipeline-3,-89.25,29.25,Pseudorca crassidens,mammal_marine,NT
122_Deepwater Horizon Well Head,-88.4166666666667,28.75,Physeter macrocephalus,mammal_marine,VU
122_Deepwater Horizon Well Head,-88.4166666666667,28.75,Physeter macrocephalus,mammal_marine,VU
122_Deepwater Horizon Well Head,-88.4166666666667,28.75,Pseudorca crassidens,mammal_marine,NT
122_Deepwater Horizon Well Head,-88.4166666666667,28.75,Pseudorca crassidens,mammal_marine,NT
123_MV Miss Maridith,-80.0833333333333,25.4166666666667,Pseudorca crassidens,mammal_marine,NT
123_MV Miss Maridith,-80.0833333333333,25.4166666666667,Pseudorca crassidens,mammal_marine,NT
123_MV Miss Maridith,-80.0833333333333,25.4166666666667,Tursiops aduncus,mammal_marine,NT
123_MV Miss Maridith,-80.0833333333333,25.4166666666667,Tursiops aduncus,mammal_marine,NT
124_FV Miss Kaitlin,-80.75,28.25,Eubalaena glacialis,mammal_marine,CR
124_FV Miss Kaitlin,-80.75,28.25,Eubalaena glacialis,mammal_marine,CR
124_FV Miss Kaitlin,-80.75,28.25,Physeter macrocephalus,mammal_marine,VU
124_FV Miss Kaitlin,-80.75,28.25,Physeter macrocephalus,mammal_marine,VU
124_FV Miss Kaitlin,-80.75,28.25,Pseudorca crassidens,mammal_marine,NT
124_FV Miss Kaitlin,-80.75,28.25,Pseudorca crassidens,mammal_marine,NT
124_FV Miss Kaitlin,-80.75,28.25,Tursiops aduncus,mammal_marine,NT
124_FV Miss Kaitlin,-80.75,28.25,Tursiops aduncus,mammal_marine,NT
125_Dock Spill,-80.5833333333333,28.4166666666667,Eubalaena glacialis,mammal_marine,CR
125_Dock Spill,-80.5833333333333,28.4166666666667,Eubalaena glacialis,mammal_marine,CR
125_Dock Spill,-80.5833333333333,28.4166666666667,Physeter macrocephalus,mammal_marine,VU
125_Dock Spill,-80.5833333333333,28.4166666666667,Physeter macrocephalus,mammal_marine,VU
125_Dock Spill,-80.5833333333333,28.4166666666667,Pseudorca crassidens,mammal_marine,NT
125_Dock Spill,-80.5833333333333,28.4166666666667,Pseudorca crassidens,mammal_marine,NT
125_Dock Spill,-80.5833333333333,28.4166666666667,Tursiops aduncus,mammal_marine,NT
125_Dock Spill,-80.5833333333333,28.4166666666667,Tursiops aduncus,mammal_marine,NT
126_Cedyco Manila Village Pipeline,-89.9166666666667,29.5833333333333,Eubalaena glacialis,mammal_marine,CR
126_Cedyco Manila Village Pipeline,-89.9166666666667,29.5833333333333,Eubalaena glacialis,mammal_marine,CR
126_Cedyco Manila Village Pipeline,-89.9166666666667,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
126_Cedyco Manila Village Pipeline,-89.9166666666667,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
126_Cedyco Manila Village Pipeline,-89.9166666666667,29.5833333333333,Pseudorca crassidens,mammal_marine,NT
126_Cedyco Manila Village Pipeline,-89.9166666666667,29.5833333333333,Pseudorca crassidens,mammal_marine,NT
127_Offshore Well Head,-93.5833333333333,29.75,Eubalaena glacialis,mammal_marine,CR
127_Offshore Well Head,-93.5833333333333,29.75,Eubalaena glacialis,mammal_marine,CR
127_Offshore Well Head,-93.5833333333333,29.75,Physeter macrocephalus,mammal_marine,VU
127_Offshore Well Head,-93.5833333333333,29.75,Physeter macrocephalus,mammal_marine,VU
127_Offshore Well Head,-93.5833333333333,29.75,Pseudorca crassidens,mammal_marine,NT
127_Offshore Well Head,-93.5833333333333,29.75,Pseudorca crassidens,mammal_marine,NT
127_Offshore Well Head,-93.5833333333333,29.75,Tursiops aduncus,mammal_marine,NT
127_Offshore Well Head,-93.5833333333333,29.75,Tursiops aduncus,mammal_marine,NT
128_Pipeline-4,-89.4166666666667,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
128_Pipeline-4,-89.4166666666667,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
128_Pipeline-4,-89.4166666666667,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
128_Pipeline-4,-89.4166666666667,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
128_Pipeline-4,-89.4166666666667,29.0833333333333,Tursiops aduncus,mammal_marine,NT
128_Pipeline-4,-89.4166666666667,29.0833333333333,Tursiops aduncus,mammal_marine,NT
129_Energy 21 Pipeline,-89.75,29.0833333333333,Eubalaena glacialis,mammal_marine,CR
129_Energy 21 Pipeline,-89.75,29.0833333333333,Eubalaena glacialis,mammal_marine,CR
129_Energy 21 Pipeline,-89.75,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
129_Energy 21 Pipeline,-89.75,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
129_Energy 21 Pipeline,-89.75,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
129_Energy 21 Pipeline,-89.75,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
129_Energy 21 Pipeline,-89.75,29.0833333333333,Tursiops aduncus,mammal_marine,NT
129_Energy 21 Pipeline,-89.75,29.0833333333333,Tursiops aduncus,mammal_marine,NT
130_Hansa Berlin,-82.75,23.0833333333333,Physeter macrocephalus,mammal_marine,VU
130_Hansa Berlin,-82.75,23.0833333333333,Physeter macrocephalus,mammal_marine,VU
130_Hansa Berlin,-82.75,23.0833333333333,Pseudorca crassidens,mammal_marine,NT
130_Hansa Berlin,-82.75,23.0833333333333,Pseudorca crassidens,mammal_marine,NT
131_Tug Miss Melinda,-89.5833333333333,29.25,Eubalaena glacialis,mammal_marine,CR
131_Tug Miss Melinda,-89.5833333333333,29.25,Eubalaena glacialis,mammal_marine,CR
131_Tug Miss Melinda,-89.5833333333333,29.25,Physeter macrocephalus,mammal_marine,VU
131_Tug Miss Melinda,-89.5833333333333,29.25,Physeter macrocephalus,mammal_marine,VU
131_Tug Miss Melinda,-89.5833333333333,29.25,Pseudorca crassidens,mammal_marine,NT
131_Tug Miss Melinda,-89.5833333333333,29.25,Pseudorca crassidens,mammal_marine,NT
131_Tug Miss Melinda,-89.5833333333333,29.25,Tursiops aduncus,mammal_marine,NT
131_Tug Miss Melinda,-89.5833333333333,29.25,Tursiops aduncus,mammal_marine,NT
132_MV Matthew I,-65.4166666666667,16.75,Physeter macrocephalus,mammal_marine,VU
132_MV Matthew I,-65.4166666666667,16.75,Physeter macrocephalus,mammal_marine,VU
132_MV Matthew I,-65.4166666666667,16.75,Pseudorca crassidens,mammal_marine,NT
132_MV Matthew I,-65.4166666666667,16.75,Pseudorca crassidens,mammal_marine,NT
133_Hercules 265 Well Head,-90.5833333333333,28.4166666666667,Eubalaena glacialis,mammal_marine,CR
133_Hercules 265 Well Head,-90.5833333333333,28.4166666666667,Eubalaena glacialis,mammal_marine,CR
133_Hercules 265 Well Head,-90.5833333333333,28.4166666666667,Physeter macrocephalus,mammal_marine,VU
133_Hercules 265 Well Head,-90.5833333333333,28.4166666666667,Physeter macrocephalus,mammal_marine,VU
133_Hercules 265 Well Head,-90.5833333333333,28.4166666666667,Pseudorca crassidens,mammal_marine,NT
133_Hercules 265 Well Head,-90.5833333333333,28.4166666666667,Pseudorca crassidens,mammal_marine,NT
133_Hercules 265 Well Head,-90.5833333333333,28.4166666666667,Tursiops aduncus,mammal_marine,NT
133_Hercules 265 Well Head,-90.5833333333333,28.4166666666667,Tursiops aduncus,mammal_marine,NT
134_Hilcorp Energy Texaco Canal,-90.0833333333333,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
134_Hilcorp Energy Texaco Canal,-90.0833333333333,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
134_Hilcorp Energy Texaco Canal,-90.0833333333333,29.5833333333333,Pseudorca crassidens,mammal_marine,NT
134_Hilcorp Energy Texaco Canal,-90.0833333333333,29.5833333333333,Pseudorca crassidens,mammal_marine,NT
135_FV Cheyenne,-82.25,25.9166666666667,Eubalaena glacialis,mammal_marine,CR
135_FV Cheyenne,-82.25,25.9166666666667,Eubalaena glacialis,mammal_marine,CR
135_FV Cheyenne,-82.25,25.9166666666667,Physeter macrocephalus,mammal_marine,VU
135_FV Cheyenne,-82.25,25.9166666666667,Physeter macrocephalus,mammal_marine,VU
135_FV Cheyenne,-82.25,25.9166666666667,Pseudorca crassidens,mammal_marine,NT
135_FV Cheyenne,-82.25,25.9166666666667,Pseudorca crassidens,mammal_marine,NT
135_FV Cheyenne,-82.25,25.9166666666667,Tursiops aduncus,mammal_marine,NT
135_FV Cheyenne,-82.25,25.9166666666667,Tursiops aduncus,mammal_marine,NT
136_Saratoga Resources Main Pass 25,-89.4166666666667,29.5833333333333,Eubalaena glacialis,mammal_marine,CR
136_Saratoga Resources Main Pass 25,-89.4166666666667,29.5833333333333,Eubalaena glacialis,mammal_marine,CR
136_Saratoga Resources Main Pass 25,-89.4166666666667,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
136_Saratoga Resources Main Pass 25,-89.4166666666667,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
136_Saratoga Resources Main Pass 25,-89.4166666666667,29.5833333333333,Pseudorca crassidens,mammal_marine,NT
136_Saratoga Resources Main Pass 25,-89.4166666666667,29.5833333333333,Pseudorca crassidens,mammal_marine,NT
137_Tug Neptune,-80.0833333333333,25.75,Eubalaena glacialis,mammal_marine,CR
137_Tug Neptune,-80.0833333333333,25.75,Eubalaena glacialis,mammal_marine,CR
137_Tug Neptune,-80.0833333333333,25.75,Physeter macrocephalus,mammal_marine,VU
137_Tug Neptune,-80.0833333333333,25.75,Physeter macrocephalus,mammal_marine,VU
137_Tug Neptune,-80.0833333333333,25.75,Pseudorca crassidens,mammal_marine,NT
137_Tug Neptune,-80.0833333333333,25.75,Pseudorca crassidens,mammal_marine,NT
137_Tug Neptune,-80.0833333333333,25.75,Tursiops aduncus,mammal_marine,NT
137_Tug Neptune,-80.0833333333333,25.75,Tursiops aduncus,mammal_marine,NT
138_Octave Header Bulkline,-89.25,29.25,Eubalaena glacialis,mammal_marine,CR
138_Octave Header Bulkline,-89.25,29.25,Eubalaena glacialis,mammal_marine,CR
138_Octave Header Bulkline,-89.25,29.25,Physeter macrocephalus,mammal_marine,VU
138_Octave Header Bulkline,-89.25,29.25,Physeter macrocephalus,mammal_marine,VU
138_Octave Header Bulkline,-89.25,29.25,Pseudorca crassidens,mammal_marine,NT
138_Octave Header Bulkline,-89.25,29.25,Pseudorca crassidens,mammal_marine,NT
139_Petroleum Resource Management,-89.75,29.4166666666667,NA,NA,NA
140_Shrimp Vessel unspecified,-89.4166666666667,28.75,Eubalaena glacialis,mammal_marine,CR
140_Shrimp Vessel unspecified,-89.4166666666667,28.75,Eubalaena glacialis,mammal_marine,CR
140_Shrimp Vessel unspecified,-89.4166666666667,28.75,Physeter macrocephalus,mammal_marine,VU
140_Shrimp Vessel unspecified,-89.4166666666667,28.75,Physeter macrocephalus,mammal_marine,VU
140_Shrimp Vessel unspecified,-89.4166666666667,28.75,Pseudorca crassidens,mammal_marine,NT
140_Shrimp Vessel unspecified,-89.4166666666667,28.75,Pseudorca crassidens,mammal_marine,NT
140_Shrimp Vessel unspecified,-89.4166666666667,28.75,Tursiops aduncus,mammal_marine,NT
140_Shrimp Vessel unspecified,-89.4166666666667,28.75,Tursiops aduncus,mammal_marine,NT
141_Hilcorp Bay St Elaine Pipeline,-90.75,29.25,Eubalaena glacialis,mammal_marine,CR
141_Hilcorp Bay St Elaine Pipeline,-90.75,29.25,Eubalaena glacialis,mammal_marine,CR
141_Hilcorp Bay St Elaine Pipeline,-90.75,29.25,Physeter macrocephalus,mammal_marine,VU
141_Hilcorp Bay St Elaine Pipeline,-90.75,29.25,Physeter macrocephalus,mammal_marine,VU
141_Hilcorp Bay St Elaine Pipeline,-90.75,29.25,Pseudorca crassidens,mammal_marine,NT
141_Hilcorp Bay St Elaine Pipeline,-90.75,29.25,Pseudorca crassidens,mammal_marine,NT
142_Pipeline rupture-2,-61.5833333333333,10.25,Pseudorca crassidens,mammal_marine,NT
142_Pipeline rupture-2,-61.5833333333333,10.25,Pseudorca crassidens,mammal_marine,NT
143_Dune Garden Island Bay 414 Pipeline,-89.0833333333333,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
143_Dune Garden Island Bay 414 Pipeline,-89.0833333333333,29.0833333333333,Physeter macrocephalus,mammal_marine,VU
143_Dune Garden Island Bay 414 Pipeline,-89.0833333333333,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
143_Dune Garden Island Bay 414 Pipeline,-89.0833333333333,29.0833333333333,Pseudorca crassidens,mammal_marine,NT
143_Dune Garden Island Bay 414 Pipeline,-89.0833333333333,29.0833333333333,Tursiops aduncus,mammal_marine,NT
143_Dune Garden Island Bay 414 Pipeline,-89.0833333333333,29.0833333333333,Tursiops aduncus,mammal_marine,NT
144_Tug Nalani,-158.083333333333,21.25,Balaenoptera musculus,mammal_marine,EN
144_Tug Nalani,-158.083333333333,21.25,Balaenoptera musculus,mammal_marine,EN
144_Tug Nalani,-158.083333333333,21.25,Physeter macrocephalus,mammal_marine,VU
144_Tug Nalani,-158.083333333333,21.25,Physeter macrocephalus,mammal_marine,VU
144_Tug Nalani,-158.083333333333,21.25,Pseudorca crassidens,mammal_marine,NT
144_Tug Nalani,-158.083333333333,21.25,Pseudorca crassidens,mammal_marine,NT
145_Pemex Platform,-92.25,19.25,Pseudorca crassidens,mammal_marine,NT
145_Pemex Platform,-92.25,19.25,Pseudorca crassidens,mammal_marine,NT
145_Pemex Platform,-92.25,19.25,Tursiops aduncus,mammal_marine,NT
145_Pemex Platform,-92.25,19.25,Tursiops aduncus,mammal_marine,NT
146_East Wax Lake Pipeline,-91.4166666666667,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
146_East Wax Lake Pipeline,-91.4166666666667,29.5833333333333,Physeter macrocephalus,mammal_marine,VU
147_El Faro,-73.25,23.0833333333333,Physeter macrocephalus,mammal_marine,VU
147_El Faro,-73.25,23.0833333333333,Physeter macrocephalus,mammal_marine,VU
147_El Faro,-73.25,23.0833333333333,Pseudorca crassidens,mammal_marine,NT
147_El Faro,-73.25,23.0833333333333,Pseudorca crassidens,mammal_marine,NT
148_Ship Shoal Block 233 Pipeline,-90.9166666666667,28.4166666666667,Eubalaena glacialis,mammal_marine,CR
148_Ship Shoal Block 233 Pipeline,-90.9166666666667,28.4166666666667,Eubalaena glacialis,mammal_marine,CR
148_Ship Shoal Block 233 Pipeline,-90.9166666666667,28.4166666666667,Physeter macrocephalus,mammal_marine,VU
148_Ship Shoal Block 233 Pipeline,-90.9166666666667,28.4166666666667,Physeter macrocephalus,mammal_marine,VU
148_Ship Shoal Block 233 Pipeline,-90.9166666666667,28.4166666666667,Pseudorca crassidens,mammal_marine,NT
148_Ship Shoal Block 233 Pipeline,-90.9166666666667,28.4166666666667,Pseudorca crassidens,mammal_marine,NT
149_Downed Military Aircraft,-158.083333333333,21.5833333333333,Balaenoptera musculus,mammal_marine,EN
149_Downed Military Aircraft,-158.083333333333,21.5833333333333,Balaenoptera musculus,mammal_marine,EN
149_Downed Military Aircraft,-158.083333333333,21.5833333333333,Physeter macrocephalus,mammal_marine,VU
149_Downed Military Aircraft,-158.083333333333,21.5833333333333,Physeter macrocephalus,mammal_marine,VU
149_Downed Military Aircraft,-158.083333333333,21.5833333333333,Pseudorca crassidens,mammal_marine,NT
149_Downed Military Aircraft,-158.083333333333,21.5833333333333,Pseudorca crassidens,mammal_marine,NT
150_MV Serena III,-79.9166666666667,26.25,Physeter macrocephalus,mammal_marine,VU
150_MV Serena III,-79.9166666666667,26.25,Physeter macrocephalus,mammal_marine,VU
150_MV Serena III,-79.9166666666667,26.25,Pseudorca crassidens,mammal_marine,NT
150_MV Serena III,-79.9166666666667,26.25,Pseudorca crassidens,mammal_marine,NT
151_Experimental Field Trials*-1,-82.25,9.41666666666667,Balaenoptera musculus,mammal_marine,EN
151_Experimental Field Trials*-1,-82.25,9.41666666666667,Balaenoptera musculus,mammal_marine,EN
151_Experimental Field Trials*-1,-82.25,9.41666666666667,Pseudorca crassidens,mammal_marine,NT
151_Experimental Field Trials*-1,-82.25,9.41666666666667,Pseudorca crassidens,mammal_marine,NT
151_Experimental Field Trials*-1,-82.25,9.41666666666667,Tursiops aduncus,mammal_marine,NT
151_Experimental Field Trials*-1,-82.25,9.41666666666667,Tursiops aduncus,mammal_marine,NT
152_Experimental Field Trials*-2,-80.25,25.4166666666667,Eubalaena glacialis,mammal_marine,CR
152_Experimental Field Trials*-2,-80.25,25.4166666666667,Eubalaena glacialis,mammal_marine,CR
152_Experimental Field Trials*-2,-80.25,25.4166666666667,Physeter macrocephalus,mammal_marine,VU
152_Experimental Field Trials*-2,-80.25,25.4166666666667,Physeter macrocephalus,mammal_marine,VU
152_Experimental Field Trials*-2,-80.25,25.4166666666667,Pseudorca crassidens,mammal_marine,NT
152_Experimental Field Trials*-2,-80.25,25.4166666666667,Pseudorca crassidens,mammal_marine,NT
152_Experimental Field Trials*-2,-80.25,25.4166666666667,Tursiops aduncus,mammal_marine,NT
152_Experimental Field Trials*-2,-80.25,25.4166666666667,Tursiops aduncus,mammal_marine,NT
